Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD),Change%
BTC,7/30/2019,9572.735372,9506.698028,9719.981661,9387.22372,0.00694574
BTC,7/31/2019,10005.29447,9572.738464,10132.40473,9572.738439,0.045186572
BTC,8/1/2019,10385.20061,10005.28929,10474.78174,9884.737728,0.037970511
BTC,8/2/2019,10513.91147,10385.21297,10663.61879,10329.19692,0.012393681
BTC,8/3/2019,10831.25986,10513.91475,10909.25592,10498.94443,0.030183666
BTC,8/4/2019,10985.80754,10831.2503,11051.98579,10573.7773,0.014268671
BTC,8/5/2019,11811.78705,10985.83088,11940.48387,10939.56908,0.075186053
BTC,8/6/2019,11310.18722,11811.80356,12314.10766,11219.40378,-0.042466041
BTC,8/7/2019,11956.04722,11310.22164,12129.40974,11283.67611,0.057104271
BTC,8/8/2019,11817.45548,11956.02281,12032.04653,11502.52799,-0.011591769
BTC,8/9/2019,11827.57457,11972.59295,12027.25991,11654.66325,0.000856283
BTC,8/10/2019,11278.28125,11827.57457,11967.87796,11227.62221,-0.046441755
BTC,8/11/2019,11485.36578,11279.87554,11545.10453,11101.01485,0.018361355
BTC,8/12/2019,11391.96865,11485.36408,11583.8907,11227.44066,-0.008131838
BTC,8/13/2019,10869.37911,11391.96383,11434.88853,10746.75595,-0.045873506
BTC,8/14/2019,10211.49858,10851.20047,10860.82397,10047.99513,-0.060526045
BTC,8/15/2019,10386.53955,10211.50951,10444.07996,9682.711422,0.017141556
BTC,8/16/2019,10388.45059,10307.25976,10530.36531,9726.97815,0.000183992
BTC,8/17/2019,10212.10144,10388.45804,10463.91871,9994.108246,-0.016975501
BTC,8/18/2019,10335.37284,10211.67093,10462.74951,10082.26549,0.01207111
BTC,8/19/2019,10774.81031,10335.37448,10812.79708,10264.45646,0.042517815
BTC,8/20/2019,10818.50701,10774.82421,10943.87041,10531.48856,0.00405545
BTC,8/21/2019,10064.91679,10818.52263,10818.58913,9864.136684,-0.069657506
BTC,8/22/2019,10161.16475,10064.93106,10229.01701,9762.052413,0.009562718
BTC,8/23/2019,10364.28135,10103.4429,10450.29234,10034.08645,0.0199895
BTC,8/24/2019,10171.49746,10392.61634,10408.96385,9901.486012,-0.018600797
BTC,8/25/2019,10068.92242,10171.49019,10292.84102,9911.50882,-0.010084556
BTC,8/26/2019,10312.21504,10138.57086,10624.60517,10136.07172,0.024162727
BTC,8/27/2019,10122.19653,10312.19686,10402.29749,10042.87929,-0.018426547
BTC,8/28/2019,9743.162051,10169.14274,10279.25422,9600.835039,-0.037445872
BTC,8/29/2019,9487.976434,9743.15873,9747.119828,9325.394154,-0.026191252
BTC,8/30/2019,9590.736337,9487.960049,9682.725536,9343.706051,0.010830539
BTC,8/31/2019,9624.983911,9580.761352,9699.864379,9406.444484,0.003570901
BTC,9/1/2019,9780.667897,9624.979967,9819.158622,9552.150794,0.016174987
BTC,9/2/2019,10381.85596,9781.864338,10440.22046,9738.247573,0.061466974
BTC,9/3/2019,10691.3113,10366.37382,10752.42149,10290.49442,0.029807324
BTC,9/4/2019,10555.0469,10691.31852,10810.01817,10185.25791,-0.01274534
BTC,9/5/2019,10576.31789,10555.0624,10643.94607,10463.81329,0.002015244
BTC,9/6/2019,10334.02389,10576.32519,10928.34381,10201.60832,-0.022909107
BTC,9/7/2019,10495.22736,10333.99906,10563.71089,10288.75316,0.015599293
BTC,9/8/2019,10402.79653,10485.40972,10595.19556,10244.58258,-0.008806939
BTC,9/9/2019,10332.94219,10402.76795,10524.38695,10097.98038,-0.006714958
BTC,9/10/2019,10082.94683,10332.93727,10380.30659,9956.122723,-0.024194015
BTC,9/11/2019,10152.75298,10107.49504,10269.03039,9891.803301,0.006923189
BTC,9/12/2019,10396.7672,10152.76062,10459.92661,10055.26449,0.024034291
BTC,9/13/2019,10299.47696,10396.76226,10447.38863,10167.99105,-0.00935774
BTC,9/14/2019,10351.23202,10299.49457,10425.91182,10229.45418,0.005025018
BTC,9/15/2019,10302.19071,10361.08564,10381.56459,10267.86546,-0.004737727
BTC,9/16/2019,10301.65965,10306.1484,10373.06351,10093.14028,-5.15483E-05
BTC,9/17/2019,10231.42151,10301.66126,10304.62364,10145.34576,-0.006818138
BTC,9/18/2019,10168.28771,10231.41302,10263.82338,10094.32501,-0.00617058
BTC,9/19/2019,10223.50558,10166.77877,10286.01075,9687.29416,0.0054304
BTC,9/20/2019,10138.33521,10223.50709,10289.21566,10065.62894,-0.008330838
BTC,9/21/2019,9984.520516,10138.35756,10179.74247,9908.572815,-0.015171593
BTC,9/22/2019,10031.86671,9984.518857,10083.09813,9850.753085,0.00474196
BTC,9/23/2019,9719.718696,10031.86687,10062.91987,9630.695768,-0.031115646
BTC,9/24/2019,8688.973526,9719.704257,9770.161484,7944.334498,-0.106046811
BTC,9/25/2019,8438.708552,8528.464788,8741.509561,8230.466526,-0.028802594
BTC,9/26/2019,8103.2109,8438.716459,8462.412486,7757.276118,-0.03975699
BTC,9/27/2019,8195.210697,8103.901572,8286.743263,7869.55317,0.011353499
BTC,9/28/2019,8146.414032,8183.316058,8321.160587,7723.691419,-0.00595429
BTC,9/29/2019,8085.71329,8146.422964,8228.641494,7905.017736,-0.007451222
BTC,9/30/2019,8241.34147,8055.694139,8331.291686,7728.678427,0.019247304
BTC,10/1/2019,8333.68919,8298.624775,8508.705409,8195.045244,0.011205423
BTC,10/2/2019,8273.464018,8333.710296,8388.015862,8177.694601,-0.007226712
BTC,10/3/2019,8203.843833,8273.457419,8412.650047,8060.325317,-0.008414877
BTC,10/4/2019,8163.902638,8231.786249,8240.948769,8014.419323,-0.004868595
BTC,10/5/2019,8137.146689,8163.901441,8196.249514,8025.500462,-0.003277348
BTC,10/6/2019,7853.693305,8138.833489,8171.568254,7802.464851,-0.034834494
BTC,10/7/2019,8236.208379,7850.684576,8304.140139,7777.631571,0.04870512
BTC,10/8/2019,8201.637818,8236.205875,8316.990673,8113.111805,-0.004197388
BTC,10/9/2019,8572.380812,8173.838803,8691.072691,8117.91224,0.045203532
BTC,10/10/2019,8582.144518,8572.382301,8654.382776,8435.18651,0.001138972
BTC,10/11/2019,8320.171581,8582.148123,8796.457282,8288.227631,-0.030525347
BTC,10/12/2019,8328.60426,8320.168154,8406.142415,8225.301457,0.001013522
BTC,10/13/2019,8282.177326,8309.172913,8468.97364,8167.264904,-0.005574395
BTC,10/14/2019,8337.818999,8282.181596,8385.55341,8214.318868,0.006718242
BTC,10/15/2019,8162.44,8355,8420,8096.62,-0.021034158
BTC,10/16/2019,8003.820395,8166.344773,8184.386436,7918.275881,-0.019432866
BTC,10/17/2019,8058.058081,8003.819261,8120.121106,7937.852166,0.006776475
BTC,10/18/2019,7970.239476,8058.058875,8121.045885,7820.066343,-0.010898234
BTC,10/19/2019,7943.347107,7956.890802,8095.903392,7882.646968,-0.003374098
BTC,10/20/2019,8200.318763,7943.352412,8306.004901,7884.518625,0.032350551
BTC,10/21/2019,8200.246099,8233.799468,8346.556497,8152.237887,-8.86112E-06
BTC,10/22/2019,8073.409544,8200.244382,8309.665328,8054.948065,-0.015467408
BTC,10/23/2019,7420.415836,8027.293815,8054.994888,7307.391946,-0.080882024
BTC,10/24/2019,7460.617416,7420.414034,7503.599764,7347.630865,0.005417699
BTC,10/25/2019,8591.223897,7421.571805,8762.680498,7393.261413,0.151543286
BTC,10/26/2019,9171.306532,8591.236577,10332.40951,8591.225768,0.067520372
BTC,10/27/2019,9578.367556,9259.521873,9813.443885,9103.737134,0.044384191
BTC,10/28/2019,9458.22336,9578.364387,9930.974021,9272.656652,-0.012543285
BTC,10/29/2019,9455.724693,9228.074502,9551.778726,9125.778457,-0.000264179
BTC,10/30/2019,9225.995479,9455.728198,9468.963245,9004.132304,-0.024295252
BTC,10/31/2019,9131.41063,9225.997769,9425.44994,8954.89964,-0.010251994
BTC,11/1/2019,9197.632345,9131.417153,9291.117644,9047.176594,0.007252079
BTC,11/2/2019,9290.896602,9230.478858,9377.084522,9197.833142,0.010140029
BTC,11/3/2019,9202.415451,9290.899794,9362.633137,9074.382879,-0.009523424
BTC,11/4/2019,9369.628081,9203.826007,9526.165195,9125.861531,0.018170515
BTC,11/5/2019,9326.599624,9404.38087,9466.070961,9173.044686,-0.004592334
BTC,11/6/2019,9335.752402,9326.592531,9439.215735,9254.732115,0.000981363
BTC,11/7/2019,9226.485821,9331.215796,9364.590814,9088.107628,-0.0117041
BTC,11/8/2019,8794.358645,9205.618606,9247.614352,8666.389614,-0.046835511
BTC,11/9/2019,8798.042055,8794.36261,8881.909087,8719.961753,0.000418838
BTC,11/10/2019,9081.186878,8798.036067,9123.338511,8742.737626,0.032182709
BTC,11/11/2019,8711.534339,9081.177733,9096.026278,8613.892395,-0.040705311
BTC,11/12/2019,8760.892718,8711.536153,8856.381556,8564.937933,0.005665865
BTC,11/13/2019,8749.520591,8760.888546,8837.921252,8703.63545,-0.001298056
BTC,11/14/2019,8656.970922,8758.546642,8785.054199,8562.374593,-0.010577685
BTC,11/15/2019,8500.643558,8656.971858,8763.903472,8359.849192,-0.018057975
BTC,11/16/2019,8469.260899,8500.643936,8539.132174,8423.543205,-0.003691798
BTC,11/17/2019,8537.339652,8469.261015,8624.956305,8369.224963,0.008038335
BTC,11/18/2019,8205.806366,8500.644603,8500.646489,8035.885907,-0.038833325
BTC,11/19/2019,8118.488536,8205.810043,8205.810043,7988.922628,-0.010640981
BTC,11/20/2019,8074.843174,8119.484444,8215.619589,8029.097727,-0.005376045
BTC,11/21/2019,7612.740574,8074.840561,8118.113996,7420.281322,-0.05722744
BTC,11/22/2019,7262.110535,7618.579413,7717.802088,6804.143065,-0.04605832
BTC,11/23/2019,7303.405759,7262.127934,7354.862635,7094.975791,0.005686394
BTC,11/24/2019,7041.732936,7303.414265,7338.698677,6920.631497,-0.035828877
BTC,11/25/2019,7211.861809,6894.651354,7368.147389,6524.552859,0.024160086
BTC,11/26/2019,7141.069449,7211.870983,7336.30101,7012.057702,-0.0098161
BTC,11/27/2019,7523.480673,7141.075509,7660.64037,6851.62293,0.053550974
BTC,11/28/2019,7390.207469,7523.472887,7647.518089,7379.309918,-0.017714301
BTC,11/29/2019,7729.265939,7390.210656,7856.607906,7378.405543,0.045879425
BTC,11/30/2019,7542.235609,7748.335487,7805.029322,7439.098867,-0.024197683
BTC,12/1/2019,7381.963008,7542.245344,7564.940079,7238.322233,-0.021250013
BTC,12/2/2019,7333.43293,7381.962005,7440.615736,7162.492125,-0.006574143
BTC,12/3/2019,7315.367765,7315.439203,7407.410775,7238.730592,-0.002463398
BTC,12/4/2019,7213.733762,7315.369274,7767.908725,7089.141289,-0.013893219
BTC,12/5/2019,7398.78705,7213.743416,7488.137772,7155.119946,0.025652913
BTC,12/6/2019,7511.880583,7392.910937,7583.387456,7304.070441,0.015285415
BTC,12/7/2019,7532.123513,7511.884605,7619.666018,7475.015594,0.002694789
BTC,12/8/2019,7550.2392,7532.123513,7573.156018,7387.154016,0.002405123
BTC,12/9/2019,7333.096043,7550.238815,7652.742606,7285.227768,-0.028759772
BTC,12/10/2019,7239.762575,7333.095889,7394.504676,7161.527291,-0.012727703
BTC,12/11/2019,7198.066677,7240.078227,7269.474391,7131.644054,-0.005759291
BTC,12/12/2019,7190.272369,7203.956606,7282.336143,7081.880221,-0.001082834
BTC,12/13/2019,7238.874323,7188.071895,7297.588894,7183.201754,0.006759404
BTC,12/14/2019,7087.024985,7238.993089,7271.571184,7007.426923,-0.020976927
BTC,12/15/2019,7112.731476,7087.024958,7198.32384,7007.558814,0.003627261
BTC,12/16/2019,6883.496394,7112.504977,7139.580243,6828.479448,-0.03222884
BTC,12/17/2019,6584.028843,6884.661554,6933.741179,6565.009645,-0.043505151
BTC,12/18/2019,7424.0154,6584.030424,7424.06403,6427.959386,0.127579416
BTC,12/19/2019,7147.568324,7285.122044,7367.158856,7043.162249,-0.037236867
BTC,12/20/2019,7139.933371,7147.569001,7177.392151,7076.11104,-0.001068189
BTC,12/21/2019,7286.335081,7155.213175,7328.930813,7122.024233,0.020504633
BTC,12/22/2019,7236.986205,7286.33631,7356.640519,7083.734726,-0.006772798
BTC,12/23/2019,7166.172379,7236.986086,7498.797304,7127.936255,-0.009784988
BTC,12/24/2019,7235.62665,7166.173045,7292.006736,7045.122915,0.009691962
BTC,12/25/2019,7212.809395,7235.623582,7277.804111,7120.21395,-0.003153459
BTC,12/26/2019,7183.706536,7212.808361,7427.47228,7105.723864,-0.004034885
BTC,12/27/2019,7227.293712,7183.706083,7251.381246,7065.278308,0.006067505
BTC,12/28/2019,7311.560644,7227.294388,7348.789794,7217.079597,0.011659542
BTC,12/29/2019,7385.464848,7315.151548,7520.637034,7272.593791,0.010107856
BTC,12/30/2019,7251.276794,7379.157881,7396.603322,7202.130766,-0.018169209
BTC,12/31/2019,7179.957819,7251.277888,7298.892042,7119.626946,-0.009835368
BTC,1/1/2020,7174.744012,7179.957689,7237.014866,7152.992402,-0.000726161
BTC,1/2/2020,6955.48758,7174.712357,7190.188749,6914.857474,-0.030559478
BTC,1/3/2020,7291.219505,6955.48758,7390.041835,6852.093401,0.04826864
BTC,1/4/2020,7337.63667,7291.217504,7390.762935,7263.178696,0.006366173
BTC,1/5/2020,7347.433264,7337.421391,7487.333871,7316.76337,0.001335116
BTC,1/6/2020,7713.860754,7351.57889,7749.648613,7339.702523,0.049871496
BTC,1/7/2020,8039.603701,7714.908484,8192.158877,7708.885351,0.042228264
BTC,1/8/2020,8067.606369,8046.802943,8463.183418,7871.035499,0.003483091
BTC,1/9/2020,7808.701364,8046.111529,8046.283882,7755.401227,-0.032091923
BTC,1/10/2020,8087.452885,7808.703733,8136.499126,7670.457792,0.035697552
BTC,1/11/2020,8078.993532,8195.475999,8278.66058,8008.905117,-0.001045985
BTC,1/12/2020,8149.313717,8080.229614,8188.385802,7959.533522,0.008704077
BTC,1/13/2020,8116.961008,8150.807336,8191.187715,8035.31553,-0.003969992
BTC,1/14/2020,8735.142439,8110.511235,8848.921995,8108.954039,0.076159221
BTC,1/15/2020,8843.675732,8735.148417,8897.643793,8558.744377,0.012424902
BTC,1/16/2020,8711.637578,8825.385428,8855.530135,8587.518351,-0.014930235
BTC,1/17/2020,8925.299028,8711.637311,9009.5337,8665.011538,0.02452598
BTC,1/18/2020,8939.8643,8925.303486,8971.890632,8803.094435,0.001631909
BTC,1/19/2020,8638.18144,8939.879994,9181.972791,8455.129028,-0.033745799
BTC,1/20/2020,8652.683763,8638.182713,8739.353819,8502.570319,0.001678863
BTC,1/21/2020,8708.786013,8652.682469,8783.7501,8486.340457,0.006483798
BTC,1/22/2020,8635.074357,8708.835222,8797.773614,8575.103286,-0.008464056
BTC,1/23/2020,8384.088777,8635.074108,8665.272406,8277.809127,-0.029065827
BTC,1/24/2020,8451.232296,8381.599774,8512.454207,8220.867389,0.008008446
BTC,1/25/2020,8347.567505,8451.232129,8458.283993,8256.043067,-0.012266234
BTC,1/26/2020,8562.30747,8347.569951,8597.904143,8282.358307,0.025724855
BTC,1/27/2020,8881.962391,8562.307388,8982.03544,8554.125634,0.037332801
BTC,1/28/2020,9131.114988,8877.733617,9176.388648,8874.284819,0.028051526
BTC,1/29/2020,9320.978406,9131.114653,9432.677487,9104.824063,0.020793016
BTC,1/30/2020,9545.077957,9288.522646,9633.251035,9185.18134,0.024042492
BTC,1/31/2020,9388.880752,9548.545376,9558.432613,9198.659041,-0.016364162
BTC,2/1/2020,9363.193383,9388.87907,9451.06458,9284.410559,-0.002735935
BTC,2/2/2020,9385.260386,9375.226831,9465.487907,9150.534573,0.002356782
BTC,2/3/2020,9269.707035,9385.259769,9603.105582,9222.946494,-0.012312216
BTC,2/4/2020,9177.894637,9286.207776,9349.247058,9072.588214,-0.009904563
BTC,2/5/2020,9625.456637,9177.895794,9745.171377,9147.652281,0.048765214
BTC,2/6/2020,9681.377411,9600.403585,9856.447773,9527.151669,0.005809675
BTC,2/7/2020,9795.344066,9681.3777,9872.616069,9653.132962,0.01177174
BTC,2/8/2020,9927.778256,9795.343586,9939.671501,9660.309157,0.013520116
BTC,2/9/2020,10132.7065,9900.684635,10175.90701,9888.154765,0.020641904
BTC,2/10/2020,9838.900016,10132.70648,10197.19928,9752.195757,-0.028995855
BTC,2/11/2020,10236.63515,9851.644254,10351.45593,9711.360915,0.040424756
BTC,2/12/2020,10364.92629,10236.79326,10489.77986,10218.52286,0.01253255
BTC,2/13/2020,10218.09974,10364.23238,10516.91793,10097.76169,-0.014165711
BTC,2/14/2020,10367.528,10234.4677,10598.03016,10108.15916,0.01462388
BTC,2/15/2020,9926.353691,10367.52748,10397.53648,9810.928072,-0.042553472
BTC,2/16/2020,9876.234963,9926.353455,10052.35462,9642.465032,-0.005049057
BTC,2/17/2020,9636.624095,9933.901933,9966.095384,9468.292698,-0.024261358
BTC,2/18/2020,10189.99598,9636.624345,10272.79482,9615.263421,0.057423832
BTC,2/19/2020,9701.037191,10190.00776,10290.30426,9365.7803,-0.047984198
BTC,2/20/2020,9631.484946,9608.93197,9704.692625,9410.921416,-0.007169568
BTC,2/21/2020,9670.858654,9631.482559,9770.340692,9579.237409,0.004088021
BTC,2/22/2020,9689.086743,9696.533064,9724.336392,9575.054489,0.001884847
BTC,2/23/2020,9919.551448,9689.085992,10008.54047,9666.519497,0.023786009
BTC,2/24/2020,9640.469505,9921.048562,10008.37849,9480.185942,-0.028134533
BTC,2/25/2020,9392.869629,9640.468562,9679.59509,9251.115834,-0.025683384
BTC,2/26/2020,8787.978363,9392.868579,9393.864137,8626.935746,-0.064398985
BTC,2/27/2020,8784.995352,8790.336853,8977.585565,8530.496379,-0.000339442
BTC,2/28/2020,8778.470511,8818.102269,8904.126218,8459.695261,-0.000742726
BTC,2/29/2020,8639.591417,8778.467316,8806.844965,8591.29254,-0.01582042
BTC,3/1/2020,8548.948322,8639.592081,8747.725718,8412.723329,-0.010491595
BTC,3/2/2020,8923.044398,8549.045999,8977.333203,8491.456295,0.04375931
BTC,3/3/2020,8791.112058,8916.73989,8919.263748,8652.809024,-0.014785575
BTC,3/4/2020,8756.961062,8791.112073,8852.25666,8682.684594,-0.003884719
BTC,3/5/2020,9078.578777,8756.962116,9172.138258,8745.992956,0.036727092
BTC,3/6/2020,9126.636822,9073.160134,9191.15034,9004.944712,0.005293565
BTC,3/7/2020,8925.213488,9126.888318,9204.672359,8858.647557,-0.022069831
BTC,3/8/2020,8166.313894,8925.217518,8925.383039,8163.682472,-0.085028733
BTC,3/9/2020,7875.750875,8166.313268,8256.125507,7625.189619,-0.035580682
BTC,3/10/2020,7959.228274,7939.252823,8159.157919,7745.152079,0.010599294
BTC,3/11/2020,7955.306284,7959.233654,7984.602488,7591.897235,-0.00049276
BTC,3/12/2020,5800.208905,7954.440008,7977.84368,5568.01669,-0.270900617
BTC,3/13/2020,5672.681201,5803.794314,6013.252892,3867.091312,-0.021986743
BTC,3/14/2020,5304.149952,5672.651113,5809.640296,5214.774302,-0.064965972
BTC,3/15/2020,5355.187374,5304.149075,6115.834478,5076.862093,0.009622168
BTC,3/16/2020,4944.702336,5359.581995,5439.466703,4452.260545,-0.076651853
BTC,3/17/2020,5465.582594,4944.692509,5558.129295,4921.203145,0.105341075
BTC,3/18/2020,5363.822853,5465.555261,5466.942335,5043.075092,-0.018618279
BTC,3/19/2020,6301.063404,5363.81623,6428.780443,5274.927112,0.174733688
BTC,3/20/2020,6185.279839,6301.120291,6942.935268,5680.103282,-0.018375242
BTC,3/21/2020,6187.05375,6176.205754,6470.354767,5883.754157,0.000286796
BTC,3/22/2020,5884.340133,6187.042146,6431.873162,5802.553402,-0.048926942
BTC,3/23/2020,6455.454688,5829.352511,6620.858253,5694.198299,0.097056686
BTC,3/24/2020,6784.318011,6455.45065,6863.602196,6406.037439,0.050943479
BTC,3/25/2020,6706.985089,6784.325204,6981.720386,6488.111885,-0.011398776
BTC,3/26/2020,6721.495392,6697.94832,6796.053701,6537.856462,0.002163461
BTC,3/27/2020,6682.780049,6718.084872,6865.541424,6597.307584,-0.00575993
BTC,3/28/2020,6229.488343,6682.780622,6688.043277,6044.47511,-0.067829811
BTC,3/29/2020,5922.489835,6229.49332,6284.272461,5879.777528,-0.049281497
BTC,3/30/2020,6483.739446,5879.816836,6615.78648,5858.857935,0.094765821
BTC,3/31/2020,6446.421347,6483.617042,6533.064909,6344.633536,-0.005755644
BTC,4/1/2020,6537.336462,6446.442667,6605.444456,6159.582451,0.014103192
BTC,4/2/2020,6850.558712,6537.68699,7212.725146,6519.934899,0.047912824
BTC,4/3/2020,6776.370094,6796.925196,7049.706366,6612.677956,-0.010829572
BTC,4/4/2020,6855.933264,6772.007301,7003.126134,6664.610805,0.011741267
BTC,4/5/2020,6805.362287,6873.720048,6908.855128,6684.715732,-0.007376235
BTC,4/6/2020,7278.24397,6809.004568,7319.978093,6775.111014,0.069486629
BTC,4/7/2020,7175.667477,7277.704282,7464.732245,7081.639209,-0.014093577
BTC,4/8/2020,7367.293398,7175.669418,7424.743721,7155.211053,0.026704961
BTC,4/9/2020,7321.816614,7366.900961,7399.469133,7125.775519,-0.006172794
BTC,4/10/2020,6866.398189,7321.815746,7325.324778,6752.593664,-0.062200196
BTC,4/11/2020,6873.848495,6872.137266,6949.788875,6777.889694,0.001085038
BTC,4/12/2020,7043.438864,6873.848555,7201.990355,6797.779063,0.024671822
BTC,4/13/2020,6889.863772,7043.438893,7050.771025,6600.771494,-0.021803993
BTC,4/14/2020,6887.554908,6889.863978,6991.326397,6772.322132,-0.00033511
BTC,4/15/2020,6718.79995,6887.548898,6942.90708,6701.021116,-0.024501432
BTC,4/16/2020,7166.582817,6628.975283,7178.765894,6486.531308,0.066646257
BTC,4/17/2020,7065.082389,7162.527231,7200.317209,6996.149109,-0.014163016
BTC,4/18/2020,7277.140586,7065.066086,7301.814371,7029.015961,0.030014964
BTC,4/19/2020,7185.870303,7277.140654,7292.862985,7066.947185,-0.012542053
BTC,4/20/2020,6856.146435,7185.870831,7221.915907,6764.430699,-0.045885029
BTC,4/21/2020,6904.475773,6856.146426,6954.005137,6782.239371,0.007049053
BTC,4/22/2020,7118.388748,6904.476221,7165.520004,6831.947906,0.030981784
BTC,4/23/2020,7562.032832,7118.388915,7725.671699,7037.554845,0.062323666
BTC,4/24/2020,7497.861764,7556.01926,7608.311143,7407.266922,-0.008485955
BTC,4/25/2020,7542.303401,7497.859881,7702.01898,7445.685898,0.005927241
BTC,4/26/2020,7624.853786,7542.303101,7707.594271,7503.770143,0.010944983
BTC,4/27/2020,7776.507543,7624.854338,7798.276656,7621.487082,0.019889399
BTC,4/28/2020,7761.758784,7788.574229,7793.636018,7677.178774,-0.001896579
BTC,4/29/2020,8773.106488,7761.758619,8973.079277,7725.542654,0.13029878
BTC,4/30/2020,8767.672623,8768.04718,9469.078423,8415.47474,-0.000619378
BTC,5/1/2020,8853.774484,8767.672143,9073.81753,8593.380363,0.009820378
BTC,5/2/2020,8963.057558,8850.788756,9037.341927,8780.037925,0.012343106
BTC,5/3/2020,8904.713817,9002.396916,9223.385534,8747.433419,-0.006509357
BTC,5/4/2020,8887.505893,8904.559394,8968.532234,8539.511107,-0.001932451
BTC,5/5/2020,8978.283587,8887.507473,9112.866151,8784.09959,0.01021408
BTC,5/6/2020,9371.684273,9032.183227,9392.635447,8927.777068,0.043816915
BTC,5/7/2020,9900.678867,9371.67997,9958.733998,9065.921045,0.056446054
BTC,5/8/2020,9917.248414,9903.830754,10062.71591,9732.806548,0.001673577
BTC,5/9/2020,9617.518195,9917.253174,9957.110928,9546.040993,-0.030223123
BTC,5/10/2020,8786.655182,9616.377064,9650.018603,8166.492188,-0.086390584
BTC,5/11/2020,8608.125245,8733.637943,9176.18639,8206.331505,-0.020318305
BTC,5/12/2020,8815.231245,8608.119937,8980.624505,8509.564215,0.024059362
BTC,5/13/2020,9330.986485,8823.780831,9416.590183,8802.91656,0.058507284
BTC,5/14/2020,9757.296586,9330.985268,9940.956082,9273.416587,0.04568757
BTC,5/15/2020,9362.635557,9795.282556,9848.185361,9155.515351,-0.040447784
BTC,5/16/2020,9418.918551,9362.636646,9583.062439,9219.362205,0.006011448
BTC,5/17/2020,9684.701959,9418.913715,9879.71204,9327.763833,0.028218039
BTC,5/18/2020,9723.68015,9673.836632,9933.976225,9523.848992,0.004024718
BTC,5/19/2020,9719.480854,9723.316993,9899.775994,9473.742266,-0.000431863
BTC,5/20/2020,9540.886567,9719.254489,9834.557819,9332.915196,-0.018374879
BTC,5/21/2020,9141.150637,9540.208922,9571.081815,8806.742839,-0.041897147
BTC,5/22/2020,9192.845136,9139.890401,9265.2516,8934.380728,0.005655141
BTC,5/23/2020,9220.075887,9192.845255,9311.849338,9093.834315,0.002962168
BTC,5/24/2020,9048.715119,9219.746036,9301.179312,8856.470863,-0.018585614
BTC,5/25/2020,8905.781605,9048.692372,9051.69296,8645.212548,-0.015796001
BTC,5/26/2020,8835.727224,8905.746922,9010.897443,8707.124072,-0.007866169
BTC,5/27/2020,9112.979176,8835.727224,9224.744965,8820.549193,0.03137851
BTC,5/28/2020,9507.524665,9113.177836,9523.457474,9008.05845,0.043294896
BTC,5/29/2020,9425.281869,9507.563792,9621.613231,9335.814886,-0.008650285
BTC,5/30/2020,9688.32439,9434.033792,9732.943979,9334.912832,0.027908186
BTC,5/31/2020,9427.670084,9688.539932,9698.140854,9394.275387,-0.026903961
BTC,6/1/2020,10268.58198,9427.232535,10357.78917,9417.354212,0.089196152
BTC,6/2/2020,9516.135443,10268.23188,10292.7031,9298.92095,-0.073276577
BTC,6/3/2020,9667.060754,9516.379828,9680.206444,9406.971187,0.015859937
BTC,6/4/2020,9811.367095,9667.085402,9875.662127,9472.251048,0.014927634
BTC,6/5/2020,9659.661298,9811.829378,9860.231447,9619.617459,-0.015462249
BTC,6/6/2020,9677.050995,9659.053118,9736.271128,9542.773398,0.001800239
BTC,6/7/2020,9737.458559,9677.050684,9804.446487,9392.842926,0.006242353
BTC,6/8/2020,9791.9279,9737.457447,9803.573516,9652.310114,0.005593794
BTC,6/9/2020,9786.14202,9790.073884,9870.519387,9610.024354,-0.000590883
BTC,6/10/2020,9874.967048,9787.914131,9979.715526,9711.85958,0.009076613
BTC,6/11/2020,9260.832641,9875.014214,9962.180331,9108.473046,-0.062191034
BTC,6/12/2020,9464.228097,9261.481444,9558.770602,9238.389181,0.021962977
BTC,6/13/2020,9458.659754,9464.086079,9492.899884,9359.847047,-0.000588357
BTC,6/14/2020,9351.953728,9458.659753,9481.697453,9250.032408,-0.011281305
BTC,6/15/2020,9441.768996,9351.605477,9498.609999,8910.198265,0.009603904
BTC,6/16/2020,9510.660637,9442.016988,9595.222935,9380.74608,0.007296476
BTC,6/17/2020,9457.627074,9510.641266,9557.46842,9240.646056,-0.005576223
BTC,6/18/2020,9398.642094,9457.464837,9480.374487,9276.427094,-0.006236763
BTC,6/19/2020,9279.760765,9398.685603,9427.177661,9236.657272,-0.012648777
BTC,6/20/2020,9353.078196,9278.469146,9391.025094,9178.382279,0.007900789
BTC,6/21/2020,9289.104491,9353.078187,9412.648505,9278.923226,-0.006839856
BTC,6/22/2020,9680.947128,9288.60316,9775.102839,9272.796157,0.042183037
BTC,6/23/2020,9609.680246,9680.947129,9720.765241,9576.910848,-0.007361561
BTC,6/24/2020,9311.136318,9609.680246,9678.98608,9206.958895,-0.031066999
BTC,6/25/2020,9252.633372,9310.989646,9333.346057,9002.374468,-0.006283116
BTC,6/26/2020,9171.732086,9252.684713,9292.245367,9046.231365,-0.008743596
BTC,6/27/2020,9022.153768,9171.554012,9192.768265,8843.317702,-0.016308623
BTC,6/28/2020,9101.850057,9022.012126,9190.117478,8949.755974,0.0088334
BTC,6/29/2020,9188.061375,9101.877703,9233.529361,9032.435483,0.009471846
